family,species,Qc_m,Qc_sd,Qn_m,Qn_sd,Qp_m,Qp_sd,Dc_m,Dc_sd,Dn_m,Dn_sd,Dp_m,Dp_sd,diet_cat,lwa_m,lwb_m,lwa_sd,lwb_sd,r_m,h_m,linf_m,F0nz_m,F0pz_m,F0pz_sd
Haemulidae,Anisotremus_scapularis,37.3062052915377,0.341230289055,10.4337609949029,0.0990592737098006,3.93120495486093,0.0907634622247806,27.7813625741632,3.44057827853557,4.90843001218203,0.984918970146957,0.63507978120075,0.211675882738852,6,0.01288,2.97,0.00519387755102041,0.0816326530612243,2.0626,3.47,40,0.0037,3.7e-4,5.1e-4
Haemulidae,Orthopristis_forbesi,37.2949843354862,0.33085313185985,10.4128547500805,0.0960281300357416,3.9379678443405,0.0880448177748129,31.0215902240097,3.09249412462865,5.59945395969445,0.745821129909902,0.749487311239902,0.143969229694456,6,0.0138,2.99,0.00779081632653061,0.086734693877551,3.42738,3.73333333333333,30.5,0.0037,3.7e-4,5.1e-4
Kyphosidae,Girella_freminvillii,36.6865670760196,0.854358922469835,10.1090140235316,0.257809729647827,4.18114673098932,0.22428499326126,30.8984456153807,1.96416791211595,5.40980037727427,0.51274719976427,0.853815766444138,0.113132032746128,7,0.01514,3.06,0.0095969387755102,0.10204081632653,2.86011055555556,2,45,0.0037,3.7e-4,5.1e-4
Pomacentridae,Nexilosus_latifrons,36.8126517177239,0.473268015182678,9.14418283558499,0.138064702522111,4.63935117873589,0.131872105148114,34.1019735607445,2.95378475568873,5.70491917509943,0.647233893775612,0.626467798245008,0.138483488893186,2,0.01995,3.03,0.00787755102040816,0.0765306122448981,1.8144,3.05,30,0.0037,3.7e-4,5.1e-4
Labridae,Semicossyphus_darwini,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,27.0075659100741,3.77079528708624,4.75606267690705,1.09283475933305,0.608247613575123,0.235405031557208,6,0.00912,3.02,0.00356122448979592,0.0765306122448979,2.04824,3.77,70,0.0037,3.7e-4,5.1e-4
Serranidae,Paralabrax_albomaculatus,37.3384887809147,0.232462002998929,10.0651028266731,0.067988221235549,3.93742718375967,0.0623529191368863,32.8372957417107,2.06143265123077,7.12603438022177,0.711867174006753,1.43399364108813,0.166432520606862,7,0.01096,3.06,0.00603061224489796,0.086734693877551,1.91188,4.5,50.79999924,0.0037,3.7e-4,5.1e-4
Haemulidae,Xenocys_jessiae,37.2820809376629,0.318047155422508,10.3860686792368,0.0922894780852519,3.94712509511813,0.0846834649448459,33.5025970180517,3.08016643872371,6.17304081502283,0.728931518486381,0.819226055461117,0.138646826676312,6,0.00389,3.12,0.00231122448979592,0.0918367346938774,2.12546078148148,3.4,30,0.0037,3.7e-4,5.1e-4
Pomacentridae,Chromis_alta,36.5753376898155,0.837707683895932,9.45346455163154,0.256533146478781,4.56381504660319,0.226271044509678,42.9765601509266,4.16862478442224,8.42564276127672,1.2702097445591,0.975111470476412,0.288509841128629,8,0.0182,3,0.0115408163265306,0.0918367346938776,1.64609,3.4,13,0.0037,3.7e-4,5.1e-4
Mugilidae,Mugil_galapagensis,38.9673986046245,0.88626699587465,9.66611766313457,0.271283999801239,3.95074559967708,0.25772874586132,29.104483177024,4.26338810677722,4.02194249542077,0.827531309246013,0.374500538145401,0.163459680117173,2,0.01096,2.97,0.00651020408163265,0.086734693877551,1.956983,2.46000003814697,40,0.0037,3.7e-4,5.1e-4
Pomacentridae,Chromis_crusma,37.0328415242322,0.476977705161581,9.0724678887333,0.139497528215807,4.72125671652156,0.132950817595308,37.3665661291947,3.11748886359563,6.6549255159374,0.823806180890412,0.737830756480866,0.184707435480161,8,0.0182,2.94,0.00779081632653061,0.0765306122448979,2.63151,2.76626666682561,14,0.0037,3.7e-4,5.1e-4
Pomacentridae,Amphiprion_rubrocinctus,36.5241313684601,0.305360507102771,9.80514378965895,0.0935542333449846,4.44722906650464,0.0835671125000611,44.2948834751347,4.5319147148856,8.84450634704124,1.38890329870386,1.03240215308347,0.315088913275096,8,0.01122,3.04,0.00677551020408163,0.086734693877551,1.30957,2.64,12,0.0037,3.7e-4,5.1e-4
Pomacentridae,Neopomacentrus_filamentosus,36.5292254487978,0.307415332739379,9.80903984402243,0.0941631568854285,4.44431476896176,0.0841424423237581,39.9050338649365,3.36554366875793,7.53261298387362,0.993628678111647,0.883961209791895,0.226039804315649,8,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.25327,3.4,11,0.0037,3.7e-4,5.1e-4
Serranidae,Epinephelus_bilobatus,38.8093416422889,0.708357623842082,10.2149969236375,0.19460582031007,3.54709458137729,0.188143234854225,31.9578502197421,2.0824307078055,6.61739002483037,0.723666294640546,1.32643427644643,0.167297427511806,7,0.01148,3.04,0.00614795918367347,0.086734693877551,1.62606,3.94293750166893,33,0.0037,3.7e-4,5.1e-4
Labridae,Choerodon_cauteroma,36.5714577826512,0.464378772967534,10.7314634110614,0.135906870908618,4.09762949329532,0.126279457461615,29.0998746724656,2.88517589207595,5.14814735219233,0.819818331226184,0.656046839315109,0.177103623949613,6,0.01698,3.03,0.0123214285714286,0.112244897959184,2.37048,3.09413978484369,43,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Parachaetodon_ocellatus,36.1975759439491,1.0459353402965,8.62892401170043,0.32703681010205,5.26853373759473,0.289539066905936,40.26560774369,5.00403288039729,7.58773104157306,1.13054233716124,0.88585212677609,0.203659630009383,8,0.02188,3.02,0.0117142857142857,0.086734693877551,2.66847,2.76,18,0.0037,3.7e-4,5.1e-4
Scorpaenidae,Dendrochirus_zebra,39.2331182976086,0.861989850693363,10.2620376752993,0.236488061499453,3.43043240353296,0.229389320640373,29.3795349703979,2.52797071005746,5.43095520363387,0.889957939621689,1.12997189547626,0.201824953211955,7,0.01023,3.1,0.0075969387755102,0.107142857142857,1.04116,4,25,0.0037,3.7e-4,5.1e-4
Labridae,Halichoeres_brownfieldi,36.35041883937,0.585339994794727,10.6814855268441,0.173836238592308,4.13998593071705,0.160328370952919,42.2705382331822,4.03550444076603,8.35695252130317,1.22946493880781,0.982744869946406,0.278247810454061,8,0.01,3.08,0.00578571428571429,0.086734693877551,1.41474453017833,3.09413978484369,15,0.0037,3.7e-4,5.1e-4
Labridae,Pteragogus_enneacanthus,37.6172003839258,0.309477216726161,10.8595198559806,0.0965907182114855,3.81919457255381,0.0840387615302332,32.3911278456614,2.89044817168356,5.99931186276277,0.829770330868735,0.737573476502485,0.179509727860191,6,0.0166,2.95,0.0106071428571429,0.10204081632653,1.41474453017833,3.09413978484369,15,0.0037,3.7e-4,5.1e-4
Monacanthidae,Monacanthus_chinensis,35.3009753974873,0.814489604092339,9.66696337737984,0.241182348007668,4.3385635451404,0.214737759227631,29.1678024651908,7.45349253564792,5.37091968381812,1.6756717385848101,0.604547078495972,0.259288010172754,1,0.02455,2.81,0.00714285714285714,0.0663265306122448,2.71491,2.36,38,0.0037,3.7e-4,5.1e-4
Labridae,Pteragogus_flagellifer,37.5680260932827,0.283977615040983,10.8419866410233,0.0891893175179292,3.84209774744722,0.0781915527854802,27.8535681299669,3.46961779016079,4.935236972212,1.0021498442986,0.63050022682982,0.215801064272813,6,0.0166,2.95,0.0106071428571429,0.10204081632653,1.69648,3.5,20,0.0037,3.7e-4,5.1e-4
Labridae,Choerodon_rubescens,37.7463727864724,0.405402365418331,10.9103656145281,0.123957147063529,3.76445738029936,0.107544099780907,27.1274450817466,3.63086547381366,4.78308809295264,1.05176005084321,0.617587211746047,0.226705110851771,6,0.01698,3.03,0.0123214285714286,0.112244897959184,1.41474453017833,3.09413978484369,90,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_assarius,36.5312826760785,0.555150280666974,9.14333217560761,0.163439354388122,4.9918363848983,0.149923956677912,38.833172173926,3.52099115542208,7.24543496333261,1.06042864624086,0.959613072388442,0.274483758420823,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.87668,2.65,13,0.0037,3.7e-4,5.1e-4
Siganidae,Siganus_trispilos,39.3400665645072,0.762399222117265,10.1183191817932,0.217811233281755,3.59956465351235,0.200382520562855,28.8471679861785,4.34149812620116,3.93618116325063,0.843226329907856,0.361461191545938,0.166383812225745,2,0.01585,3.07,0.0104642857142857,0.0969387755102041,2.24712,2.34647059244268,25,0.0037,3.7e-4,5.1e-4
Holocentridae,Myripristis_vittata,38.5736801003379,0.657773605338,9.28325521353225,0.196611957006095,4.20937349968231,0.187243286331053,43.9928012251795,4.44364600234208,8.78284687412951,1.36225612836435,1.03817767311247,0.30915477119993,8,0.0182,3.05,0.0112602040816327,0.0918367346938776,1.65525,3.8,25,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_evansi,37.3161409764154,0.232326121171247,10.0565182083109,0.0679588441618559,3.94545764370586,0.0623159415141798,30.0805194050192,2.3985235913525,5.65373909777095,0.843049823942016,1.14706710370107,0.191720122232483,7,0.00933,2.97,0.00682142857142857,0.10204081632653,1.57586,3.4,12,0.0037,3.7e-4,5.1e-4
Holocentridae,Sargocentron_microstoma,36.2081497793079,0.36974456465467,9.10111999135852,0.106911730053686,4.21137322004,0.0979538077155406,29.2760391874612,2.3641600469812,5.39189413885615,0.830305795984594,1.0930710437377,0.189159015997087,7,0.01622,3.13,0.00556632653061225,0.0714285714285715,2.64473,3.61,20,0.0037,3.7e-4,5.1e-4
Pomacentridae,Stegastes_insularis,37.2502389066599,0.498007248235292,9.09089906550076,0.147624011451106,4.78655846141575,0.137513957057869,38.8614957653497,3.28991445000796,7.12668662425188,0.928131554872571,0.799627879048599,0.209883756119041,8,0.01995,2.99,0.0116479591836735,0.086734693877551,2.00718,2,11,0.0037,3.7e-4,5.1e-4
Pomacanthidae,Centropyge_joculator,35.9471176143866,1.18984320792206,10.2995916982724,0.363502173254145,3.58062890069752,0.32060285323223,30.1222266023978,7.45246607805719,5.60014249406986,1.66214686885725,0.614069722115582,0.25251391359253,1,0.03236,2.88,0.019530612244898,0.0918367346938776,1.45124,2.76,9,0.0037,3.7e-4,5.1e-4
Serranidae,Cephalopholis_sonnerati,37.7394410294064,0.321310124850382,10.2338286639199,0.0918561957818765,3.78760292579097,0.0891064349996245,39.8907711092218,3.3416783463074,10.5794184197082,1.16068810870565,2.05223631699776,0.274910830734219,4,0.01288,3.05,0.00166326530612245,0.0153061224489797,1.95736,3.81,57,0.0037,3.7e-4,5.1e-4
Acanthuridae,Acanthurus_maculiceps,40.1649617242602,0.638856839093692,10.1792226102524,0.189561572488588,3.25484084401628,0.167108269982747,28.8101148499366,4.36422835840274,3.92121685862613,0.847923345932729,0.358954087990262,0.167288035077845,2,0.02344,2.96,0.0134540816326531,0.086734693877551,2.1960075,2,40,0.0037,3.7e-4,5.1e-4
Pomacanthidae,Centropyge_eibli,32.747665151599,0.826914038310422,8.9187376211454,0.24697003126306,4.80477670983877,0.222854272032982,28.473114672668,8.86838501835412,5.32185137788799,1.98261577810453,0.575494760080793,0.299260599615993,1,0.03236,2.88,0.019530612244898,0.0918367346938776,1.59824,2.65,15,0.0037,3.7e-4,5.1e-4
Holocentridae,Myripristis_adusta,39.3172542434507,0.47271320731132,9.16752845092238,0.134821455604051,3.9762167451437,0.127653583677535,41.7733900755119,3.80318446735869,8.27101358290219,1.1680401962579,1.04647641236187,0.265881392151616,8,0.02042,3.03,0.0074030612244898,0.0714285714285715,2.29754,3.4,35,0.0037,3.7e-4,5.1e-4
Scorpaenidae,Scorpaenopsis_oxycephala,38.1500839101486,0.475442629729607,10.1403198387745,0.131501877466898,3.72663021726365,0.12581056865807,39.9152625563275,3.35347436777053,10.5957461654895,1.16478986939179,2.05635328847847,0.275875916972404,4,0.0123,3.02,0.00694387755102041,0.086734693877551,1.60779,3.88,36,0.0037,3.7e-4,5.1e-4
Balistidae,Melichthys_indicus,33.1755509715432,0.403412315548769,9.32755008977558,0.12037951562283,5.07064460215294,0.110997008862257,33.589385008967,2.79692015671663,5.72703277061835,0.622155699935998,0.626402306668984,0.128625974957876,2,0.0257,2.94,0.013765306122449,0.086734693877551,1.90336,2.95,25,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_collare,37.6086039147186,0.753045194679522,9.29690124078124,0.226009174500611,4.70635846715463,0.217169924033382,38.4674893839304,4.73007379671429,7.02304981093316,1.15461964318643,0.893891160020431,0.257192908169807,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.76044,3.42,18,0.0037,3.7e-4,5.1e-4
Acanthuridae,Acanthurus_tristis,40.7770083749056,0.29791442005346,9.46901192130913,0.0833736329206565,3.60174746493552,0.082201044581554,29.4708379172766,4.17383311162162,4.1361025319157,0.810049006224806,0.388686234492096,0.160320906798955,2,0.02344,2.96,0.0134540816326531,0.086734693877551,2.10607,2.31798076923077,25,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_andamanensis,37.1205803830497,0.333218465786796,9.13121291532212,0.0942500154257932,4.64811761528302,0.0895698777630709,38.7630958506901,3.54959060517532,7.23661832548265,1.08343188415021,0.964658612846116,0.282280240501831,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.51155,3.34,15,0.0037,3.7e-4,5.1e-4
Pomacentridae,Dascyllus_carneus,34.1583902146978,0.384346067037285,9.20460593661047,0.1173358700818,5.23697206501232,0.106451627454212,44.4059884536238,4.56642594830009,8.87808439392402,1.39986930952614,1.03660542441444,0.317539341535154,8,0.01514,2.99,0.00920918367346939,0.0969387755102041,1.64541,2.67,7,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Heniochus_pleurotaenia,36.2510293445378,0.788616339625139,8.75322259531359,0.244808523884196,5.15041506122095,0.218223063606804,40.9314866405425,4.61989091132693,7.79472898682273,1.11498067224924,0.910525236450606,0.214531154941237,8,0.02188,3.02,0.0117142857142857,0.086734693877551,1.89809,3.5,17,0.0037,3.7e-4,5.1e-4
Pomacentridae,Amphiprion_ocellaris,36.5241313684601,0.305360507102771,9.80514378965895,0.0935542333449846,4.44722906650464,0.0835671125000611,43.7556603266401,4.35419382428764,8.68885557733891,1.33288226952201,1.01665554370866,0.302562421477786,8,0.0130580088243068,3.02458255354396,0.00781087457810065,0.0897902270367556,1.06912,3.11,11,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_triangulum,37.0111259075838,0.381881373749929,9.163895743796,0.110236950067553,4.81455320556626,0.102734224274256,38.9097212749256,3.58497700199485,7.23915223593879,1.01932512652276,0.942372537836976,0.255513943290964,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,3.22089,3.34,16,0.0037,3.7e-4,5.1e-4
Mullidae,Parupeneus_chrysopleuron,38.5702344032773,0.506006030200676,10.9583724373031,0.143829219337312,3.84736360915179,0.134024660155842,29.2103336187114,2.07309983155056,5.40120501254142,0.709696247791269,1.02991705671677,0.16311835752128,7,0.0138,3.08,0.00551020408163265,0.0765306122448979,1.07956,3.5,55,0.0037,3.7e-4,5.1e-4
Pomacentridae,Amblyglyphidodon_batunai,36.5010846370826,0.294155793344936,9.78081441408402,0.0902308625178819,4.46198315671457,0.0804189067761488,44.2064550964807,4.50579460445865,8.81662937988997,1.38056884027011,1.02866264924971,0.313233202839423,8,0.02239,2.99,0.0125204081632653,0.086734693877551,1.05566,2.76626666682561,10,0.0037,3.7e-4,5.1e-4
Labridae,Halichoeres_hartzfeldii,37.2879197177439,0.539278070631806,10.877189202282601,0.147126880736172,3.9675121417983,0.142134611965169,39.0142945199587,3.35271052372501,7.60423107362327,1.00501242191757,0.910664241138807,0.225432765788514,8,0.01,3.08,0.00578571428571429,0.086734693877551,1.19877,3.09413978484369,18,0.0037,3.7e-4,5.1e-4
Tetraodontidae,Canthigaster_axiologus,38.3418620905036,0.528175530886837,10.8349718126753,0.16035299785088,3.49269345156934,0.148926930832177,28.3137834179168,7.39736792603998,5.10909157795261,1.65302975633746,0.54775574575552,0.248685978869577,1,0.02818,2.94,0.0198265306122449,0.107142857142857,1.48352933333333,3.13055554919773,10.1,0.0037,3.7e-4,5.1e-4
Pomacentridae,Abudefduf_notatus,36.7462512811627,0.651136628578,10.0782898329399,0.186340710312612,4.30138928825714,0.172303459595232,37.7329962726153,3.41403691000176,7.190504084776,0.879990269309924,0.839620006893836,0.182408735786546,8,0.02455,3,0.016469387755102,0.0918367346938776,2.0111925,2.73,17,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_huchtii,37.3384887809147,0.232462002998929,10.0651028266731,0.067988221235549,3.93742718375967,0.0623529191368863,30.1090112270113,2.39078491923747,5.66968941340747,0.840127637649283,1.14985041996262,0.191084999333876,7,0.00955,2.97,0.00661224489795918,0.10204081632653,1.85993,3.4,12,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_pleurotaenia,37.3373178933621,0.232408845980434,10.0640413247871,0.0679642086609475,3.93815632311908,0.0623385764088223,30.1245821971146,2.36727580189722,5.76399221930219,0.830801243095432,1.18286735045377,0.189188235574182,7,0.00933,2.97,0.00682142857142857,0.10204081632653,2.6719,3.4,20,0.0037,3.7e-4,5.1e-4
Labridae,Cirrhilabrus_solorensis,36.0341437465412,0.779544195255431,10.6086754991134,0.234577932619655,4.20043880080053,0.214825584779025,38.6823820641662,3.05328231511527,7.3545660904142,0.904900347229008,0.880623781738109,0.204698089276612,8,0.0166,2.95,0.0106071428571429,0.10204081632653,1.12602,3.09413978484369,11,0.0037,3.7e-4,5.1e-4
Pomacentridae,Chromis_scotochiloptera,36.5261208283929,0.306237081447812,9.80689951503985,0.0938140107397997,4.44586548971199,0.0838126087807003,37.0301648736454,3.03432404116196,6.56355499445428,0.789473748696957,0.727872498417035,0.176634339212042,8,0.0182,3,0.0115408163265306,0.0918367346938776,1.78941,3.4,16,0.0037,3.7e-4,5.1e-4
Labridae,Coris_centralis,37.4143448524936,0.550566963351221,10.8764713573791,0.149654160422761,3.98205801596053,0.146877711550846,39.7344497117892,3.34238295466463,7.58032730385926,0.998313084428926,0.885786667283476,0.226198459713862,8,0.0049,3.11,0.00355102040816327,0.107142857142857,1.49814,3.09413978484369,9.16,0.0037,3.7e-4,5.1e-4
Pomacentridae,Amphiprion_ephippium,36.5241313684601,0.305360507102771,9.80514378965895,0.0935542333449846,4.44722906650464,0.0835671125000611,44.0627230966954,4.46374588304906,8.77332677643329,1.36715805645565,1.02332214354046,0.310230414384428,8,0.02291,2.99,0.0137142857142857,0.10204081632653,1.48007,2.72,14,0.0037,3.7e-4,5.1e-4
Holocentridae,Myripristis_earlei,39.0969796625284,0.483171791301828,9.23521687902332,0.139312321233532,4.02435537768003,0.132814419464384,43.5221683977962,4.3038890524768,8.67429011730821,1.31976021297007,1.04090319063303,0.299705907501491,8,0.0182,3.05,0.0112602040816327,0.0918367346938776,2.35953057142857,3.56750000089407,24,0.0037,3.7e-4,5.1e-4
Pomacentridae,Amblyglyphidodon_melanopterus,36.5005067032803,0.293970791662184,9.78042678659572,0.0901759305176016,4.46227839468462,0.0803667365421765,44.1115784324383,4.47578563171334,8.78926992468185,1.37106689273269,1.02578584827397,0.311108036612011,8,0.02239,2.99,0.0125204081632653,0.086734693877551,1.8023,2.76626666682561,10.1,0.0037,3.7e-4,5.1e-4
Holocentridae,Sargocentron_ittodai,36.4526853393281,0.372036689434178,9.0808804457043,0.10826102520843,4.12955860078293,0.0992130393906395,29.1317107167803,2.30581004582906,5.35534466995024,0.807560804179206,1.07592961233551,0.184371351580864,7,0.01622,2.97,0.00876020408163266,0.086734693877551,2.19825,3.55,20,0.0037,3.7e-4,5.1e-4
Labridae,Anampses_melanurus,36.8768149273635,0.419753324808933,10.8429780553389,0.122391882049877,4.02602819886321,0.112354916766529,44.3966723611649,4.5637685576972,8.87585768589334,1.39903279896127,1.03638429498466,0.317345592656468,8,0.0106522009338619,3.05664614439521,0.00601426648761111,0.0870659282567382,1.281865,3.35,12,0.0037,3.7e-4,5.1e-4
Serranidae,Plectropomus_pessuliferus,37.4304749684736,0.253221310106085,10.1441879435945,0.0741281677232153,3.88930159848343,0.0690219051091876,39.8481111675527,3.33278867479184,10.5624470688852,1.15745058446965,2.05004351954627,0.274178153721171,4,0.01122,3.05,0.00606122448979592,0.0816326530612246,1.38728,3.94293750166893,120,0.0037,3.7e-4,5.1e-4
Acanthuridae,Naso_tonganus,38.3063036808593,0.729173716863872,8.49455954971465,0.223741750840218,3.96515461190101,0.209226278950033,32.9165057056277,3.33670134726496,5.26840804406066,0.695083355422146,0.547177437400491,0.144950538275371,2,0.02512,3.01,0.00931122448979592,0.0765306122448981,3.08754,2,60,0.0037,3.7e-4,5.1e-4
Holocentridae,Myripristis_hexagona,38.9863975037021,0.514318456771934,9.3753401932052,0.147995192925261,3.91300637049416,0.139465227113689,44.1708791424313,4.49626106302441,8.82389358047801,1.37828669741968,1.03723061056156,0.312724004153228,8,0.01622,3.05,0.00569387755102041,0.0714285714285715,2.47751,3.1,30,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_olivaceus,37.3384887809147,0.232462002998929,10.0651028266731,0.067988221235549,3.93742718375967,0.0623529191368863,30.0818975947137,2.39622643710221,5.65791435313013,0.842133808957889,1.14801566137004,0.191513254512813,7,0.00933,2.97,0.00682142857142857,0.10204081632653,3.63691,3.94293750166893,8.77,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_trichrous,36.9282751224848,0.383390792513088,9.12967040062115,0.109179531072626,4.64606678427235,0.100972376094295,43.3528114797045,3.8683136562884,8.56354405689392,1.18382479167087,1.01320078513861,0.269185192001668,8,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.0929,3.18913580388199,12,0.0037,3.7e-4,5.1e-4
Labridae,Coris_hewetti,39.6168837486914,0.933928989538104,11.7260728709219,0.261033656499568,3.33937613320705,0.234339900246053,37.8769945325066,2.96942926754313,7.14284922166878,0.874531900545623,0.843581496884779,0.197136989324342,8,0.01,3.06,0.00559183673469388,0.086734693877551,1.56598,3.09413978484369,13.9,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_hiva,37.7704348965234,0.315773135250825,10.226199266531,0.0903054414617097,3.78326621719329,0.087366826036836,31.6725491399778,2.14895415977177,6.07882507731531,0.747937289205508,1.15357295310924,0.171273269192984,7,0.00933,2.97,0.00682142857142857,0.10204081632653,2.00841,3.94293750166893,10.04,0.0037,3.7e-4,5.1e-4
Acanthuridae,Acanthurus_reversus,40.003923669283,0.50094560865475,10.1674686640806,0.146549808788804,3.31410268956402,0.130291734177771,28.9871784896989,4.30854330838721,3.97924116441996,0.836517931411239,0.366988701940335,0.165146068126836,2,0.02344,2.96,0.0134540816326531,0.086734693877551,2.33396747307692,2.31798076923077,21.6,0.0037,3.7e-4,5.1e-4
Serranidae,Epinephelus_irroratus,38.2122273528013,0.496751002462917,10.1475067567732,0.137240175125328,3.7099018652824,0.131493641765029,31.6927265774153,2.09879931768314,6.47709403474922,0.730306190917451,1.2980080601288,0.1683999723494,7,0.01148,3.04,0.00614795918367347,0.086734693877551,1.35652,3.94293750166893,27.7,0.0037,3.7e-4,5.1e-4
Pomacentridae,Dascyllus_strasburgi,33.9999002362887,0.345899345272171,9.149932183628,0.104890737013137,5.30560960968597,0.0945237398372105,44.3663274993806,4.55320633880916,8.86629352404079,1.39567153880714,1.03515932146284,0.316600710678397,8,0.02239,2.99,0.0125204081632653,0.086734693877551,1.50709,2.76626666682561,9,0.0037,3.7e-4,5.1e-4
Mullidae,Mulloidichthys_mimicus,38.4294315275301,0.451553386145265,10.7726780525908,0.124035106915291,3.6578627414282,0.122854485549309,30.5797293297281,2.12319272260779,5.68281261217334,0.737801313704132,1.06628236884615,0.169068501667258,7,0.01023,3.09,0.0056734693877551,0.086734693877551,2.56764,3.57727272792296,30,0.0037,3.7e-4,5.1e-4
Pomacentridae,Abudefduf_conformis,37.1403705760736,0.509023334135636,9.15505954747356,0.156217939599211,4.82201894998967,0.138934143864877,38.1483252025946,3.24568180650951,6.89745421484524,0.889741641247693,0.767211452739283,0.200463021314233,8,0.01514,2.99,0.00920918367346939,0.0969387755102041,2.29866,2.76626666682561,13.1,0.0037,3.7e-4,5.1e-4
Serranidae,Pseudanthias_regalis,37.0199158109374,0.45961815308159,10.2484014310225,0.129973152236125,3.93584979672664,0.130178179551235,32.0484560756579,2.16813348195142,6.11978300080387,0.751709874156352,1.13727388130419,0.172181512163714,7,0.00933,2.97,0.00682142857142857,0.10204081632653,1.90634,3.94293750166893,6.23,0.0037,3.7e-4,5.1e-4
Scorpaenidae,Scorpaenopsis_possi,38.0843709932295,0.453924458844667,10.1347921672429,0.125761622809349,3.74433166512334,0.120031318282554,33.7327113517987,2.05822582869401,7.55504980541238,0.708253436137617,1.50749585554787,0.16703356868425,7,0.0123,3.02,0.00694387755102041,0.086734693877551,1.23845191666667,3.83055555555556,19.4,0.0037,3.7e-4,5.1e-4
Acanthuridae,Naso_thynnoides,38.0037896217577,0.533465814927773,8.81683254514537,0.163001917784519,4.05549171881926,0.153886963867598,32.175039358519,3.52080447220931,5.01259867226409,0.712506222042737,0.509184658267556,0.146211416108678,2,0.0195,3.1,0.00754081632653061,0.0765306122448979,3.77204,2.96,40,0.0037,3.7e-4,5.1e-4
Cirrhitidae,Paracirrhites_nisus,35.2371134655206,0.426551014591958,9.19292435958982,0.125706452879292,4.57229324985797,0.117434999178628,34.7329258295728,2.14905527917786,6.77222409025916,0.708576388358585,1.12669637827668,0.163194102336855,7,0.01585,3.01,0.012219387755102,0.112244897959184,1.13056,3.7267857166699,8.1,0.0037,3.7e-4,5.1e-4
Lutjanidae,Lutjanus_johnii,38.7187903581953,0.426606817584673,10.4224139745183,0.123657430199836,3.71630538080044,0.111902853172956,29.720431701763,2.38475157020189,5.58972503326246,0.837733829184294,1.14564373887453,0.190599135555337,7,0.01479,2.93,0.00502040816326531,0.0714285714285713,1.50384,4.195,97,0.0037,3.7e-4,5.1e-4
Pomacentridae,Pomacentrus_tripunctatus,35.8322700345304,0.427575969540595,9.72581612622654,0.125830497620227,4.57295419472986,0.116081616589357,30.0950426735017,3.95561390786583,4.34637743561869,0.768259958501197,0.421941413586503,0.152657371254951,2,0.02344,2.98,0.0128877551020408,0.086734693877551,1.94771,2,7.5,0.0037,3.7e-4,5.1e-4
Labridae,Halichoeres_leucurus,36.0039006179399,0.801347001446594,10.6005178116948,0.241384839583774,4.20728948191685,0.220934809963056,43.4033689313321,4.30514894195642,8.63280314620286,1.31654867902332,1.01149943213345,0.298357226179237,8,0.01,3.08,0.00578571428571429,0.086734693877551,0.858553,3.5,13,0.0037,3.7e-4,5.1e-4
Monacanthidae,Paraluteres_prionurus,35.3091369201088,0.827033425197279,9.66765373147571,0.244940472585028,4.33375484676242,0.218063270590443,31.4112360805725,6.79139446602437,5.92076008944008,1.52334026520721,0.677633914556991,0.239584558163061,1,0.02089,2.93,0.0110918367346939,0.086734693877551,1.36793,2.66,11,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_xanthocephalus,38.5802543341716,0.436611890208668,9.11437876019614,0.125743624037703,4.41801073998281,0.121107102155098,38.7513537533194,3.55534745229329,7.24226451078356,1.09419566995368,0.969363028419975,0.286203172795386,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.3103,2.7,20,0.0037,3.7e-4,5.1e-4
Chaetodontidae,Chaetodon_zanzibarensis,37.2909903912272,0.347950532370311,9.13904523698438,0.0997566540597891,4.72220941165411,0.0954475879158351,38.8767614973515,3.53917618464968,7.30019365521113,1.10272952725128,0.982960719203301,0.290225586707932,3,0.02291,3.01,0.0118367346938776,0.0867346938775512,2.65601,3.34,12,0.0037,3.7e-4,5.1e-4
